,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
62,0.8780797789,0.7890755248,0.267421351054,0.285058569249,1.0,2018-06-01,4.0,86.25,26.0,52.0,0.0,45.0,-0.017,206.885,34.5,8000.0,200.0,0.425,0.1,16.0,0.0115,0.007
63,0.9031204098,0.7890754437,0.254922739246,0.274247489414,1.0,2018-06-01,4.0,86.25,26.0,52.0,0.0,45.0,-0.017,206.885,34.5,8000.0,260.0,0.425,0.1,16.0,0.0115,0.007
64,0.9023613938,0.788316398,0.255494753212,0.274982192986,1.0,2018-06-01,4.0,86.25,26.0,52.0,0.0,45.0,-0.023,206.885,34.5,8000.0,260.0,0.425,0.1,16.0,0.0115,0.007
65,0.9031785682,0.7891337173,0.254994088496,0.274618150905,1.0,2018-06-01,4.0,86.25,20.0,52.0,0.0,45.0,-0.023,206.885,34.5,8000.0,260.0,0.425,0.1,16.0,0.0115,0.007
66,0.9028577945,0.7888128254,0.255147312191,0.274789515501,1.0,2018-06-01,4.0,86.25,20.0,52.0,0.0,45.0,-0.023,206.885,34.5,8000.0,260.0,0.425,0.1,16.0,0.0085,0.007
67,0.9033948303,0.789349764,0.253156966741,0.277208560492,1.0,2018-06-01,4.0,86.25,20.0,52.0,0.0,45.0,-0.023,206.885,34.5,8000.0,260.0,0.575,0.1,16.0,0.0085,0.007
68,0.9033947435,0.789349855,0.25533467733,0.279307481774,1.0,2018-06-01,4.0,86.25,20.0,52.0,0.0,45.0,-0.023,206.885,25.5,8000.0,260.0,0.575,0.1,16.0,0.0085,0.007
69,0.9048321944,0.7907874668,0.25632387808,0.280672959992,1.0,2018-06-01,4.0,63.75,20.0,52.0,0.0,45.0,-0.023,206.885,25.5,8000.0,260.0,0.575,0.1,16.0,0.0085,0.007
70,0.9048466236,0.7908022072,0.256108699552,0.280431025751,1.0,2018-06-01,4.0,63.75,20.0,52.0,0.0,45.0,-0.023,206.885,25.5,8000.0,260.0,0.575,0.07,16.0,0.0085,0.007
71,0.9028814201,0.7888364689,0.255757936289,0.280356514682,1.0,2018-06-01,4.0,63.75,20.0,40.0,0.0,45.0,-0.023,206.885,25.5,8000.0,260.0,0.575,0.07,16.0,0.0085,0.007
