,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
4,0.237580633972,0.273081188474,0.0585662671,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.413587887345,0.475388376259,0.0511222258,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.308334778139,0.354407790965,0.0424501045,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.621959347883,0.714895802164,0.0333362613,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.301186597268,0.346191491112,0.0246633654,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
5,0.000335567068018,0.000385709273584,0.029824491,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0349052437,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0403853006,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0461398105,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.00125538487496,0.00144297112064,0.0518815204,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.000604957503401,0.000695353452185,0.0571640798,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0156243778136,0.0179590549582,0.0616115598,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0123725394807,0.0142213097479,0.0647753912,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0344911086746,0.0396449524995,0.0662021994,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0489890562002,0.0563092600002,0.0654991148,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.158311345838,0.181967064181,0.0626321744,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.230551968108,0.265002262193,0.0577371383,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.401535401984,0.461534944809,0.0511924381,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.299175394175,0.34387976342,0.0434193125,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.617221327261,0.709449801449,0.0350352748,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.297073609497,0.341463918962,0.0268026625,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0298478707,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0348909097,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0403847158,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0461591579,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.000486638103919,0.000559354142436,0.0518503808,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.057163276,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0089898258522,0.0103331331635,0.0616319138,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.00857523216948,0.00985658870056,0.0647696123,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0308116944278,0.0354157407216,0.0662108155,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0468010668605,0.0537943297247,0.0654888267,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.115487042063,0.13274372651,0.0626920492,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.188002786543,0.216095156946,0.0577882352,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.339058012862,0.389721853865,0.0511901204,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.396869119075,0.456171401235,0.0433055374,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.680909670673,0.782654793878,0.0350880785,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.424401565883,0.48781789182,0.026951687,1.0,9.0,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0298209858,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0348618357,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.00153720893845,0.0017669068258,0.0403893436,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0,0.0,0.0461360167,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.00098223476716,0.00112900547949,0.0518561343,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.00163624766318,0.00188074444044,0.0571630604,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0106990629317,0.0122977734847,0.0616161708,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.00896309529641,0.0103024083867,0.0647436903,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0335285103686,0.038538517665,0.0661394905,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.0440645125517,0.050648865002,0.0655278963,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.134415406852,0.154500467647,0.0626545909,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.190188904574,0.218607936292,0.0575982031,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.352287271949,0.404927898792,0.0512056094,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.36668361455,0.421475419023,0.0433195288,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.668642499654,0.768554597304,0.0348805878,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
7,0.421006192152,0.483915163394,0.0269515817,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
8,0.0,0.0,0.0298364283,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0348679531,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.000857792736424,0.000985968662556,0.0404053503,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.0,0.0,0.0461357391,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.000403922968406,0.00046427927403,0.0518434866,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
8,0.00159121972156,0.0018289881857,0.057156889,1.0,9.0,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
