,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
4,0.0,0.0,0.0666741895,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.00584459626778,0.00671792674458,0.0683312894,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0112564893041,0.012938493453,0.0675200097,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0748765572725,0.0860650083592,0.0641998817,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.154706651328,0.177823737159,0.0585662393,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.310972307733,0.357439434175,0.0511222387,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.250070977622,0.287437905313,0.0424500978,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.572262406976,0.657772881581,0.0333362502,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.28696497778,0.329844802046,0.0246633654,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
5,0.0,0.0,0.029824491,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0349052451,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0403852899,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0461398039,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.05188153,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.057164088,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0616115453,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0,0.0,0.0647753969,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.00697666815403,0.00801915879774,0.0662022243,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0104297981139,0.0119882736941,0.0654991148,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.0732203802682,0.0841613566301,0.0626322003,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.152643106099,0.175451846091,0.0577371355,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.294127218564,0.338077262717,0.0511924471,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.245883231717,0.282624404272,0.043419316,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.567222523583,0.651979912165,0.0350352937,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
5,0.282390543551,0.324586831668,0.0268026625,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0298478707,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0348909244,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0403847052,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.046159141,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.05185038,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0571633278,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.061631953,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
6,0.0,0.0,0.0647695853,1.0,12.5,86.25,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.007,0.00805
